book_id	branch_id	no_of_copies
0380712172	5	1
0380706725	1	1
0380706725	2	1
0380706725	3	1
0380706725	4	1
0380706725	5	0
0767904281	1	1
0767904281	2	1
0767904281	3	1
0767904281	4	0
0767904281	5	1
1558747478	1	1
1558747478	2	1
1558747478	3	1
1558747478	4	0
1558747478	5	1
0440512158	1	1
0440512158	2	1
0440512158	3	0
0440512158	4	1
0440512158	5	1
0130179620	1	1
0130179620	2	1
0130179620	3	1
0130179620	4	1
0130179620	5	1
0273649949	1	1
0273649949	2	1
0273649949	3	1
0273649949	4	1
0273649949	5	1
0072453907	1	0
0072453907	2	1
0072453907	3	1
0072453907	4	1
0072453907	5	1
0130305065	1	1
0130305065	2	1
0130305065	3	1
0130305065	4	1
0130305065	5	1
0130219193	1	1
0130219193	2	1
0130219193	3	1
0130219193	4	0
0130219193	5	1
0028626958	1	1
0028626958	2	1
0028626958	3	1
0028626958	4	1
0028626958	5	0
1884822738	1	1
1884822738	2	0
1884822738	3	1
1884822738	4	0
1884822738	5	1
0140272941	1	1
0140272941	2	1
0140272941	3	1
0140272941	4	1
0140272941	5	0
0375700382	1	1
0375700382	2	1
0375700382	3	1
0375700382	4	1
0375700382	5	1
0006550789	1	1
0006550789	2	0
0006550789	3	1
0006550789	4	1
0006550789	5	1
0140004424	1	1
0140004424	2	1
0140004424	3	0
0140004424	4	1
0140004424	5	1
0812517032	1	1
0812517032	2	1
0812517032	3	0
0812517032	4	1
0812517032	5	1
0385492081	1	1
0385492081	2	1
0385492081	3	1
0385492081	4	1
0385492081	5	0
0451524829	1	0
0451524829	2	1
0451524829	3	1
0451524829	4	1
0451524829	5	1
0877287384	1	0
0877287384	2	1
0877287384	3	0
0877287384	4	1
0877287384	5	1
0465090974	1	1
0465090974	2	1
0465090974	3	1
0465090974	4	1
0465090974	5	0
1931412677	1	0
1931412677	2	0
1931412677	3	0
1931412677	4	1
1931412677	5	1
0670848549	1	1
0670848549	2	1
0670848549	3	1
0670848549	4	1
0670848549	5	1
0684829746	1	1
0684829746	2	1
0684829746	3	1
0684829746	4	1
0684829746	5	1
0425130215	1	1
0425130215	2	1
0425130215	3	0
0425130215	4	1
0425130215	5	1
0061000175	1	0
0061000175	2	0
0061000175	3	1
0061000175	4	1
0061000175	5	1
0312971362	1	0
0312971362	2	1
0312971362	3	1
0312971362	4	1
0312971362	5	1
0061097659	1	0
0061097659	2	0
0061097659	3	1
0061097659	4	1
0061097659	5	0
006017935X	1	1
006017935X	2	1
006017935X	3	0
006017935X	4	1
006017935X	5	0
067976402X	1	0
067976402X	2	1
067976402X	3	1
067976402X	4	1
067976402X	5	0
1558532161	1	1
1558532161	2	1
1558532161	3	1
1558532161	4	0
1558532161	5	0
3125918103	1	1
3125918103	2	1
3125918103	3	0
3125918103	4	1
3125918103	5	1
0064408329	1	0
0064408329	2	1
0064408329	3	1
0064408329	4	0
0064408329	5	1
0743457358	1	1
0743457358	2	1
0743457358	3	0
0743457358	4	1
0743457358	5	1
0743456866	1	1
0743456866	2	0
0743456866	3	1
0743456866	4	0
0743456866	5	1
0440235464	1	1
0440235464	2	1
0440235464	3	1
0440235464	4	1
0440235464	5	1
0312251890	1	0
0312251890	2	1
0312251890	3	1
0312251890	4	1
0312251890	5	1
0440227739	1	0
0440227739	2	0
0440227739	3	1
0440227739	4	0
0440227739	5	1
0345425707	1	1
0345425707	2	1
0345425707	3	1
0345425707	4	0
0345425707	5	1
0765342294	1	1
0765342294	2	0
0765342294	3	1
0765342294	4	1
0765342294	5	1
0451821971	1	1
0451821971	2	0
0451821971	3	1
0451821971	4	1
0451821971	5	0
0670894494	1	1
0670894494	2	0
0670894494	3	0
0670894494	4	1
0670894494	5	1
0060394447	1	1
0060394447	2	1
0060394447	3	1
0060394447	4	1
0060394447	5	0
0385508980	1	1
0385508980	2	0
0385508980	3	1
0385508980	4	0
0385508980	5	1
037541181X	1	1
037541181X	2	1
037541181X	3	1
037541181X	4	1
037541181X	5	0
006093395X	1	1
006093395X	2	1
006093395X	3	1
006093395X	4	1
006093395X	5	1
0385491328	1	1
0385491328	2	1
0385491328	3	1
0385491328	4	1
0385491328	5	1
0345434692	1	1
0345434692	2	1
0345434692	3	1
0345434692	4	1
0345434692	5	1
0553131893	1	1
0553131893	2	0
0553131893	3	1
0553131893	4	0
0553131893	5	1
0374177023	1	0
0374177023	2	1
0374177023	3	1
0374177023	4	1
0374177023	5	1
076790351X	1	1
076790351X	2	0
076790351X	3	1
076790351X	4	1
076790351X	5	0
0452280907	1	0
0452280907	2	1
0452280907	3	1
0452280907	4	1
0452280907	5	1
0425167313	1	0
0425167313	2	1
0425167313	3	1
0425167313	4	1
0425167313	5	1
0316314641	1	1
0316314641	2	1
0316314641	3	1
0316314641	4	0
0316314641	5	1
034540288X	1	0
034540288X	2	1
034540288X	3	1
034540288X	4	0
034540288X	5	1
0061073091	1	1
0061073091	2	1
0061073091	3	1
0061073091	4	0
0061073091	5	1
0786808772	1	0
0786808772	2	1
0786808772	3	1
0786808772	4	1
0786808772	5	1
0553234609	1	1
0553234609	2	1
0553234609	3	1
0553234609	4	1
0553234609	5	1
0553258540	1	1
0553258540	2	1
0553258540	3	1
0553258540	4	0
0553258540	5	1
0802713661	1	1
0802713661	2	0
0802713661	3	1
0802713661	4	0
0802713661	5	1
0440237688	1	1
0440237688	2	1
0440237688	3	1
0440237688	4	0
0440237688	5	1
0679884394	1	1
0679884394	2	1
0679884394	3	1
0679884394	4	0
0679884394	5	1
1582970262	1	1
1582970262	2	1
1582970262	3	1
1582970262	4	1
1582970262	5	1
1566091446	1	1
1566091446	2	1
1566091446	3	1
1566091446	4	1
1566091446	5	1
0553577395	1	1
0553577395	2	1
0553577395	3	0
0553577395	4	1
0553577395	5	1
0671698419	1	1
0671698419	2	0
0671698419	3	1
0671698419	4	0
0671698419	5	1
0425167720	1	1
0425167720	2	1
0425167720	3	1
0425167720	4	1
0425167720	5	0
006105660X	1	1
006105660X	2	1
006105660X	3	0
006105660X	4	0
006105660X	5	1
0609610597	1	1
0609610597	2	1
0609610597	3	0
0609610597	4	1
0609610597	5	1
0446519960	1	1
0446519960	2	0
0446519960	3	1
0446519960	4	1
0446519960	5	1
0374281602	1	1
0374281602	2	0
0374281602	3	1
0374281602	4	1
0374281602	5	1
0140251839	1	1
0140251839	2	1
0140251839	3	0
0140251839	4	1
0140251839	5	0
0399519831	1	1
0399519831	2	1
0399519831	3	0
0399519831	4	1
0399519831	5	1
0425159795	1	1
0425159795	2	1
0425159795	3	1
0425159795	4	1
0425159795	5	1
0140255370	1	1
0140255370	2	1
0140255370	3	1
0140255370	4	1
0140255370	5	1
0394543971	1	0
0394543971	2	1
0394543971	3	1
0394543971	4	1
0394543971	5	1
0060970790	1	1
0060970790	2	1
0060970790	3	1
0060970790	4	0
0060970790	5	1
0156787334	1	1
0156787334	2	0
0156787334	3	1
0156787334	4	1
0156787334	5	1
0448095300	1	1
0448095300	2	1
0448095300	3	1
0448095300	4	1
0448095300	5	2
1569314195	1	1
1569314195	2	1
1569314195	3	1
1569314195	4	1
1569314195	5	1
0060908548	1	1
0060908548	2	1
0060908548	3	0
0060908548	4	0
0060908548	5	0
0028606353	1	1
0028606353	2	1
0028606353	3	1
0028606353	4	1
0028606353	5	0
0316182540	1	1
0316182540	2	1
0316182540	3	1
0316182540	4	1
0316182540	5	0
0553343874	1	1
0553343874	2	1
0553343874	3	1
0553343874	4	1
0553343874	5	1
0881845906	1	1
0881845906	2	1
0881845906	3	1
0881845906	4	1
0881845906	5	0
0446355224	1	1
0446355224	2	0
0446355224	3	1
0446355224	4	1
0446355224	5	1
0061030953	1	0
0061030953	2	1
0061030953	3	1
0061030953	4	1
0061030953	5	0
0316919896	1	1
0316919896	2	1
0316919896	3	1
0316919896	4	1
0316919896	5	0
0553299506	1	1
0553299506	2	1
0553299506	3	0
0553299506	4	1
0553299506	5	1
0446611611	1	0
0446611611	2	1
0446611611	3	1
0446611611	4	1
0446611611	5	1
0446604658	1	0
0446604658	2	1
0446604658	3	1
0446604658	4	0
0446604658	5	1
0553282476	1	1
0553282476	2	1
0553282476	3	1
0553282476	4	1
0553282476	5	0
0449212602	1	0
0449212602	2	1
0449212602	3	1
0449212602	4	1
0449212602	5	1
0684867621	1	1
0684867621	2	0
0684867621	3	1
0684867621	4	0
0684867621	5	0
0451147375	1	0
0451147375	2	1
0451147375	3	1
0451147375	4	0
0451147375	5	0
0345413903	1	1
0345413903	2	1
0345413903	3	0
0345413903	4	1
0345413903	5	1
0451178033	1	0
0451178033	2	1
0451178033	3	1
0451178033	4	0
0451178033	5	1
0590634275	1	1
0590634275	2	1
0590634275	3	0
0590634275	4	1
0590634275	5	1
0330294377	1	0
0330294377	2	1
0330294377	3	1
0330294377	4	1
0330294377	5	0
0061031569	1	0
0061031569	2	1
0061031569	3	0
0061031569	4	1
0061031569	5	1
3257228007	1	1
3257228007	2	1
3257228007	3	1
3257228007	4	1
3257228007	5	1
0553582143	1	1
0553582143	2	1
0553582143	3	1
0553582143	4	1
0553582143	5	0
0743202961	1	1
0743202961	2	1
0743202961	3	0
0743202961	4	1
0743202961	5	1
0060002492	1	1
0060002492	2	1
0060002492	3	1
0060002492	4	1
0060002492	5	1
0399148620	1	1
0399148620	2	1
0399148620	3	0
0399148620	4	1
0399148620	5	1
0786866462	1	1
0786866462	2	1
0786866462	3	0
0786866462	4	1
0786866462	5	1
0679426159	1	0
0679426159	2	0
0679426159	3	1
0679426159	4	1
0679426159	5	1
0671020315	1	1
0671020315	2	1
0671020315	3	0
0671020315	4	1
0671020315	5	1
0316569321	1	1
0316569321	2	1
0316569321	3	1
0316569321	4	1
0316569321	5	1
067169071X	1	0
067169071X	2	1
067169071X	3	0
067169071X	4	1
067169071X	5	0
0679732241	1	1
0679732241	2	1
0679732241	3	0
0679732241	4	1
0679732241	5	1
0451117670	1	0
0451117670	2	1
0451117670	3	1
0451117670	4	1
0451117670	5	1
0451402251	1	1
0451402251	2	1
0451402251	3	1
0451402251	4	1
0451402251	5	0
042513301X	1	0
042513301X	2	1
042513301X	3	1
042513301X	4	0
042513301X	5	1
1558175326	1	1
1558175326	2	1
1558175326	3	1
1558175326	4	1
1558175326	5	0
0449214982	1	1
0449214982	2	1
0449214982	3	0
0449214982	4	1
0449214982	5	0
0515090174	1	1
0515090174	2	1
0515090174	3	0
0515090174	4	1
0515090174	5	1
0515095826	1	1
0515095826	2	1
0515095826	3	1
0515095826	4	0
0515095826	5	1
0515111279	1	1
0515111279	2	1
0515111279	3	1
0515111279	4	1
0515111279	5	1
0671555235	1	1
0671555235	2	1
0671555235	3	0
0671555235	4	0
0671555235	5	1
1570719586	1	1
1570719586	2	1
1570719586	3	1
1570719586	4	1
1570719586	5	1
3492232981	1	1
3492232981	2	1
3492232981	3	1
3492232981	4	1
3492232981	5	1
0553580876	1	1
0553580876	2	1
0553580876	3	0
0553580876	4	1
0553580876	5	1
0385475713	1	0
0385475713	2	1
0385475713	3	1
0385475713	4	1
0385475713	5	1
0345290232	1	1
0345290232	2	1
0345290232	3	1
0345290232	4	1
0345290232	5	1
0345441753	1	1
0345441753	2	1
0345441753	3	0
0345441753	4	1
0345441753	5	1
0425045250	1	1
0425045250	2	1
0425045250	3	0
0425045250	4	1
0425045250	5	1
0689825234	1	1
0689825234	2	0
0689825234	3	1
0689825234	4	1
0689825234	5	0
0553375407	1	1
0553375407	2	1
0553375407	3	0
0553375407	4	1
0553375407	5	0
1863714081	1	1
1863714081	2	1
1863714081	3	1
1863714081	4	2
1863714081	5	1
0151006903	1	2
0151006903	2	1
0151006903	3	1
0151006903	4	0
0151006903	5	1
1931561281	1	0
1931561281	2	0
1931561281	3	1
1931561281	4	1
1931561281	5	1
038080350X	1	0
038080350X	2	0
038080350X	3	1
038080350X	4	0
038080350X	5	1
0679744479	1	0
0679744479	2	0
0679744479	3	1
0679744479	4	1
0679744479	5	1
1562477676	1	1
1562477676	2	0
1562477676	3	1
1562477676	4	1
1562477676	5	1
0789414708	1	1
0789414708	2	1
0789414708	3	1
0789414708	4	1
0789414708	5	0
0425115801	1	1
0425115801	2	0
0425115801	3	1
0425115801	4	1
0425115801	5	0
0345454073	1	1
0345454073	2	1
0345454073	3	1
0345454073	4	0
0345454073	5	1
0312983654	1	0
0312983654	2	0
0312983654	3	1
0312983654	4	1
0312983654	5	1
0671024248	1	0
0671024248	2	1
0671024248	3	1
0671024248	4	1
0671024248	5	0
0553582933	1	1
0553582933	2	1
0553582933	3	1
0553582933	4	1
0553582933	5	1
0671034022	1	1
0671034022	2	1
0671034022	3	1
0671034022	4	1
0671034022	5	1
0440208149	1	1
0440208149	2	1
0440208149	3	1
0440208149	4	1
0440208149	5	1
0451151259	1	0
0451151259	2	1
0451151259	3	1
0451151259	4	1
0451151259	5	1
0375727132	1	1
0375727132	2	1
0375727132	3	1
0375727132	4	1
0375727132	5	1
0446607711	1	1
0446607711	2	1
0446607711	3	0
0446607711	4	1
0446607711	5	1
0765301954	1	1
0765301954	2	0
0765301954	3	1
0765301954	4	1
0765301954	5	1
014029645X	1	1
014029645X	2	1
014029645X	3	0
014029645X	4	0
014029645X	5	1
0445085614	1	0
0445085614	2	1
0445085614	3	1
0445085614	4	2
0445085614	5	0
0345416880	1	1
0345416880	2	1
0345416880	3	0
0345416880	4	0
0345416880	5	1
0312874006	1	1
0312874006	2	1
0312874006	3	1
0312874006	4	1
0312874006	5	0
0028621239	1	1
0028621239	2	1
0028621239	3	0
0028621239	4	1
0028621239	5	1
1593080743	1	1
1593080743	2	1
1593080743	3	1
1593080743	4	1
1593080743	5	0
0380771292	1	1
0380771292	2	0
0380771292	3	1
0380771292	4	1
0380771292	5	0
0805051589	1	1
0805051589	2	0
0805051589	3	1
0805051589	4	1
0805051589	5	0
0312314256	1	1
0312314256	2	1
0312314256	3	0
0312314256	4	1
0312314256	5	1
0445202718	1	1
0445202718	2	1
0445202718	3	0
0445202718	4	0
0445202718	5	0
0316136778	1	0
0316136778	2	1
0316136778	3	1
0316136778	4	1
0316136778	5	1
0385483503	1	1
0385483503	2	1
0385483503	3	0
0385483503	4	0
0385483503	5	1
0590486101	1	1
0590486101	2	1
0590486101	3	1
0590486101	4	1
0590486101	5	1
0060187271	1	0
0060187271	2	1
0060187271	3	1
0060187271	4	1
0060187271	5	0
0385497288	1	1
0385497288	2	1
0385497288	3	1
0385497288	4	1
0385497288	5	1
038548951X	1	1
038548951X	2	1
038548951X	3	1
038548951X	4	0
038548951X	5	1
0345386256	1	0
0345386256	2	1
0345386256	3	1
0345386256	4	1
0345386256	5	1
0879517980	1	1
0879517980	2	1
0879517980	3	1
0879517980	4	1
0879517980	5	1
0131554255	1	0
0131554255	2	1
0131554255	3	0
0131554255	4	1
0131554255	5	0
0679725164	1	1
0679725164	2	1
0679725164	3	1
0679725164	4	0
0679725164	5	1
061830245X	1	1
061830245X	2	1
061830245X	3	0
061830245X	4	1
061830245X	5	1
006015456X	1	1
006015456X	2	1
006015456X	3	1
006015456X	4	1
006015456X	5	0
0312278675	1	1
0312278675	2	1
0312278675	3	1
0312278675	4	0
0312278675	5	0
0060512806	1	1
0060512806	2	1
0060512806	3	1
0060512806	4	1
0060512806	5	0
0060901012	1	1
0060901012	2	1
0060901012	3	1
0060901012	4	1
0060901012	5	1
0060930071	1	0
0060930071	2	1
0060930071	3	0
0060930071	4	1
0060930071	5	1
0060972459	1	1
0060972459	2	1
0060972459	3	0
0060972459	4	1
0060972459	5	0
0805012478	1	1
0805012478	2	1
0805012478	3	0
0805012478	4	0
0805012478	5	0
0060975547	1	1
0060975547	2	0
0060975547	3	1
0060975547	4	1
0060975547	5	0
0375704000	1	1
0375704000	2	1
0375704000	3	1
0375704000	4	0
0375704000	5	1
0609806505	1	1
0609806505	2	0
0609806505	3	1
0609806505	4	1
0609806505	5	1
0965624773	1	1
0965624773	2	1
0965624773	3	1
0965624773	4	1
0965624773	5	0
0060977507	1	1
0060977507	2	1
0060977507	3	1
0060977507	4	1
0060977507	5	1
055326396X	1	1
055326396X	2	1
055326396X	3	1
055326396X	4	1
055326396X	5	1
0812505166	1	0
0812505166	2	1
0812505166	3	1
0812505166	4	1
0812505166	5	0
0440234824	1	0
0440234824	2	0
0440234824	3	0
0440234824	4	1
0440234824	5	1
0393312801	1	1
0393312801	2	1
0393312801	3	1
0393312801	4	1
0393312801	5	1
0446525804	1	1
0446525804	2	0
0446525804	3	1
0446525804	4	1
0446525804	5	0
0446516570	1	1
0446516570	2	1
0446516570	3	1
0446516570	4	1
0446516570	5	1
0312868308	1	1
0312868308	2	1
0312868308	3	1
0312868308	4	1
0312868308	5	0
0380752298	1	0
0380752298	2	1
0380752298	3	1
0380752298	4	1
0380752298	5	0
0345434773	1	1
0345434773	2	1
0345434773	3	2
0345434773	4	1
0345434773	5	1
0786005998	1	1
0786005998	2	1
0786005998	3	0
0786005998	4	0
0786005998	5	1
0385254520	1	1
0385254520	2	1
0385254520	3	1
0385254520	4	1
0385254520	5	1
0060170441	1	0
0060170441	2	1
0060170441	3	1
0060170441	4	1
0060170441	5	1
0590431536	1	1
0590431536	2	1
0590431536	3	1
0590431536	4	1
0590431536	5	1
0712646221	1	1
0712646221	2	0
0712646221	3	0
0712646221	4	1
0712646221	5	1
0749318368	1	1
0749318368	2	0
0749318368	3	1
0749318368	4	0
0749318368	5	1
0515122491	1	1
0515122491	2	1
0515122491	3	2
0515122491	4	0
0515122491	5	1
051512902X	1	1
051512902X	2	1
051512902X	3	1
051512902X	4	1
051512902X	5	1
0812530314	1	1
0812530314	2	1
0812530314	3	1
0812530314	4	0
0812530314	5	1
0552138223	1	1
0552138223	2	1
0552138223	3	1
0552138223	4	1
0552138223	5	1
0515131091	1	0
0515131091	2	0
0515131091	3	1
0515131091	4	1
0515131091	5	1
0380791382	1	0
0380791382	2	1
0380791382	3	1
0380791382	4	1
0380791382	5	1
0091880955	1	1
0091880955	2	0
0091880955	3	1
0091880955	4	0
0091880955	5	0
0563537329	1	1
0563537329	2	1
0563537329	3	0
0563537329	4	1
0563537329	5	1
0140265686	1	1
0140265686	2	0
0140265686	3	1
0140265686	4	1
0140265686	5	1
0140257934	1	1
0140257934	2	1
0140257934	3	1
0140257934	4	1
0140257934	5	1
0140254544	1	0
0140254544	2	1
0140254544	3	1
0140254544	4	0
0140254544	5	1
0446603708	1	1
0446603708	2	0
0446603708	3	1
0446603708	4	1
0446603708	5	1
0446606723	1	0
0446606723	2	1
0446606723	3	1
0446606723	4	1
0446606723	5	1
0451524934	1	1
0451524934	2	1
0451524934	3	1
0451524934	4	0
0451524934	5	0
0679721819	1	1
0679721819	2	1
0679721819	3	1
0679721819	4	1
0679721819	5	1
0345392825	1	1
0345392825	2	0
0345392825	3	0
0345392825	4	1
0345392825	5	1
0060182792	1	0
0060182792	2	2
0060182792	3	1
0060182792	4	1
0060182792	5	1
0393038440	1	1
0393038440	2	0
0393038440	3	1
0393038440	4	1
0393038440	5	1
0737020121	1	1
0737020121	2	1
0737020121	3	1
0737020121	4	0
0737020121	5	1
0679745645	1	0
0679745645	2	0
0679745645	3	1
0679745645	4	1
0679745645	5	0
1569470901	1	1
1569470901	2	1
1569470901	3	1
1569470901	4	1
1569470901	5	1
0671027123	1	1
0671027123	2	0
0671027123	3	1
0671027123	4	1
0671027123	5	0
0375412972	1	1
0375412972	2	1
0375412972	3	1
0375412972	4	1
0375412972	5	1
0449225151	1	1
0449225151	2	1
0449225151	3	0
0449225151	4	0
0449225151	5	1
0590449737	1	1
0590449737	2	0
0590449737	3	1
0590449737	4	0
0590449737	5	0
0892816562	1	0
0892816562	2	1
0892816562	3	1
0892816562	4	1
0892816562	5	0
0765342405	1	1
0765342405	2	1
0765342405	3	0
0765342405	4	0
0765342405	5	1
0345350499	1	1
0345350499	2	1
0345350499	3	1
0345350499	4	1
0345350499	5	1
0689837070	1	0
0689837070	2	0
0689837070	3	0
0689837070	4	1
0689837070	5	1
0671041177	1	1
0671041177	2	1
0671041177	3	0
0671041177	4	0
0671041177	5	1
0312976275	1	1
0312976275	2	1
0312976275	3	1
0312976275	4	1
0312976275	5	0
0767905180	1	1
0767905180	2	1
0767905180	3	0
0767905180	4	1
0767905180	5	1
0743482891	1	0
0743482891	2	1
0743482891	3	0
0743482891	4	1
0743482891	5	1
037383232X	1	1
037383232X	2	0
037383232X	3	1
037383232X	4	1
037383232X	5	1
1551666200	1	0
1551666200	2	0
1551666200	3	0
1551666200	4	1
1551666200	5	1
0373242328	1	0
0373242328	2	1
0373242328	3	1
0373242328	4	1
0373242328	5	1
0373709102	1	1
0373709102	2	1
0373709102	3	1
0373709102	4	1
0373709102	5	1
0517077744	1	1
0517077744	2	1
0517077744	3	0
0517077744	4	1
0517077744	5	1
0449210197	1	0
0449210197	2	1
0449210197	3	1
0449210197	4	1
0449210197	5	1
0373709617	1	1
0373709617	2	1
0373709617	3	1
0373709617	4	1
0373709617	5	1
0373510225	1	1
0373510225	2	1
0373510225	3	0
0373510225	4	1
0373510225	5	0
0373301529	1	0
0373301529	2	1
0373301529	3	1
0373301529	4	0
0373301529	5	1
0373273193	1	1
0373273193	2	0
0373273193	3	1
0373273193	4	1
0373273193	5	1
0373301626	1	1
0373301626	2	1
0373301626	3	0
0373301626	4	0
0373301626	5	1
0373271867	1	0
0373271867	2	0
0373271867	3	1
0373271867	4	1
0373271867	5	1
0373240228	1	0
0373240228	2	1
0373240228	3	1
0373240228	4	1
0373240228	5	1
059035342X	1	0
059035342X	2	0
059035342X	3	0
059035342X	4	1
059035342X	5	1
0373764146	1	0
0373764146	2	1
0373764146	3	1
0373764146	4	1
0373764146	5	1
037325928X	1	0
037325928X	2	1
037325928X	3	1
037325928X	4	1
037325928X	5	0
0446529788	1	1
0446529788	2	1
0446529788	3	1
0446529788	4	0
0446529788	5	1
044652767X	1	1
044652767X	2	1
044652767X	3	0
044652767X	4	0
044652767X	5	1
0743246918	1	1
0743246918	2	1
0743246918	3	0
0743246918	4	1
0743246918	5	0
0373301847	1	1
0373301847	2	0
0373301847	3	1
0373301847	4	0
0373301847	5	0
0373708351	1	0
0373708351	2	1
0373708351	3	1
0373708351	4	0
0373708351	5	1
1551664690	1	1
1551664690	2	2
1551664690	3	1
1551664690	4	1
1551664690	5	1
0789491869	1	1
0789491869	2	1
0789491869	3	0
0789491869	4	1
0789491869	5	1
0373835426	1	0
0373835426	2	1
0373835426	3	1
0373835426	4	0
0373835426	5	1
0373691157	1	1
0373691157	2	1
0373691157	3	1
0373691157	4	1
